epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,5815.54,3.67673,4.95224,4.19538,0.31977,0.36111,0.26478,0.13943,4.54425,5.50301,5.30538,0.00127092,0.00127092,0.00127092
26,6051.68,3.63959,4.9426,4.17411,0.33893,0.40278,0.28689,0.16104,4.4587,5.39156,5.11681,0.00125442,0.00125442,0.00125442
27,6282.99,3.58808,4.83385,4.10788,0.32599,0.38889,0.29538,0.15376,4.54676,5.69131,5.30298,0.00123791,0.00123791,0.00123791
28,6515.1,3.57258,4.84549,4.1097,0.30554,0.38095,0.27712,0.1464,4.55417,5.48856,5.25205,0.00122141,0.00122141,0.00122141
29,6751.19,3.51843,4.7841,4.0272,0.47362,0.46417,0.37519,0.20845,4.28341,5.14232,5.06266,0.00120491,0.00120491,0.00120491
30,6989.71,3.53519,4.77125,4.05617,0.40806,0.40278,0.31405,0.18041,4.32712,5.21187,5.03042,0.0011884,0.0011884,0.0011884
31,7229.84,3.49938,4.69971,4.0094,0.3707,0.31206,0.23835,0.11421,4.66803,6.02942,5.30936,0.0011719,0.0011719,0.0011719
32,7464.02,3.50965,4.72787,4.01893,0.33395,0.38897,0.27065,0.15922,4.52508,5.70805,5.18553,0.0011554,0.0011554,0.0011554
33,7700.95,3.5144,4.7436,4.02388,0.37989,0.375,0.24762,0.1423,4.50118,5.44921,5.36032,0.00113889,0.00113889,0.00113889
34,7939.72,3.46394,4.62596,3.97139,0.31493,0.42659,0.2588,0.13898,4.3275,5.84953,5.17472,0.00112239,0.00112239,0.00112239
35,8177.79,3.43719,4.6289,3.93781,0.31007,0.3631,0.2766,0.14326,4.67515,5.41959,5.52441,0.00110589,0.00110589,0.00110589
36,8415.05,3.45035,4.62626,3.96448,0.33543,0.42063,0.25887,0.14034,4.51249,5.30305,5.19664,0.00108938,0.00108938,0.00108938
37,8649.14,3.42834,4.55245,3.95222,0.42966,0.31944,0.32822,0.19044,4.45456,5.44034,5.23846,0.00107288,0.00107288,0.00107288
38,8883.83,3.40708,4.53671,3.92648,0.38539,0.43651,0.31244,0.18533,4.39256,5.28224,5.24052,0.00105638,0.00105638,0.00105638
39,9119.29,3.38404,4.49059,3.91929,0.30943,0.4623,0.28273,0.16396,4.30332,5.51929,5.11043,0.00103987,0.00103987,0.00103987
40,9355.03,3.37364,4.51976,3.92301,0.34921,0.42262,0.3021,0.18123,4.37158,5.20325,5.23245,0.00102337,0.00102337,0.00102337
41,9594.46,3.39366,4.52877,3.90924,0.328,0.43056,0.25594,0.14311,4.51805,5.60529,5.38538,0.00100687,0.00100687,0.00100687
42,9828.16,3.36064,4.49905,3.91101,0.33119,0.40873,0.27151,0.14281,4.49775,5.41885,5.19521,0.000990365,0.000990365,0.000990365
43,10068.4,3.35703,4.45604,3.88793,0.34599,0.49206,0.28488,0.16392,4.49382,5.76679,5.46969,0.000973861,0.000973861,0.000973861
44,10298.2,3.30851,4.42137,3.82467,0.36016,0.40675,0.27578,0.16504,4.50004,5.29748,5.34716,0.000957358,0.000957358,0.000957358
45,10532.9,3.31343,4.40429,3.86002,0.34058,0.43849,0.23777,0.11963,4.60371,5.44025,5.33076,0.000940855,0.000940855,0.000940855
46,10767.5,3.29296,4.40691,3.85425,0.34369,0.46429,0.25645,0.13262,4.40852,5.41356,5.29262,0.000924352,0.000924352,0.000924352
47,11002.3,3.31483,4.43133,3.84467,0.32519,0.41865,0.27321,0.15891,4.55661,5.53165,5.29561,0.000907848,0.000907848,0.000907848
48,11239.4,3.28672,4.39209,3.81794,0.36827,0.44444,0.27005,0.146,4.55075,5.36073,5.33103,0.000891345,0.000891345,0.000891345
49,11476.6,3.28247,4.34159,3.82694,0.3251,0.44841,0.26137,0.14864,4.39593,5.36333,5.19985,0.000874842,0.000874842,0.000874842
50,11708.8,3.30453,4.3631,3.82529,0.34484,0.42713,0.27313,0.15342,4.53339,5.71131,5.43685,0.000858338,0.000858338,0.000858338
51,11937,3.30585,4.31841,3.83286,0.35237,0.41865,0.25662,0.13428,4.52702,5.40006,5.41698,0.000841835,0.000841835,0.000841835
52,12165.3,3.21193,4.28493,3.75739,0.35579,0.44643,0.28555,0.16864,4.2933,5.36315,5.10352,0.000825332,0.000825332,0.000825332
53,12397.3,3.24867,4.29789,3.77014,0.35729,0.4412,0.2372,0.12995,4.38422,5.41483,5.39028,0.000808828,0.000808828,0.000808828
54,12626.8,3.24802,4.28336,3.80327,0.34529,0.47817,0.27396,0.15735,4.44677,5.51662,5.19953,0.000792325,0.000792325,0.000792325
55,12861.6,3.25996,4.25254,3.77472,0.36442,0.42063,0.25965,0.14732,4.43731,5.38922,5.50958,0.000775822,0.000775822,0.000775822
56,13097.5,3.20293,4.24895,3.76272,0.33514,0.39881,0.26239,0.14245,4.65949,5.57558,5.53618,0.000759318,0.000759318,0.000759318
57,13331.1,3.1762,4.18305,3.71976,0.35831,0.44643,0.26201,0.15019,4.46792,5.54374,5.45772,0.000742815,0.000742815,0.000742815
58,13565.1,3.17123,4.18407,3.70847,0.35459,0.43849,0.26432,0.15348,4.43285,5.36314,5.46947,0.000726312,0.000726312,0.000726312
59,13794.4,3.18468,4.18055,3.72477,0.34528,0.39087,0.27577,0.1466,4.86415,5.39438,5.82032,0.000709809,0.000709809,0.000709809
60,14028.7,3.14224,4.14275,3.7339,0.40739,0.29563,0.26596,0.15672,4.63068,5.68265,5.52874,0.000693305,0.000693305,0.000693305
61,14265.6,3.13134,4.08939,3.68897,0.32895,0.43281,0.25649,0.14556,4.56213,5.51223,5.46113,0.000676802,0.000676802,0.000676802
62,14499.9,3.15226,4.12192,3.7055,0.3867,0.44643,0.32005,0.18578,4.55976,5.42099,5.40284,0.000660299,0.000660299,0.000660299
63,14732.6,3.11485,4.05807,3.67367,0.3781,0.48413,0.29141,0.15627,4.67169,5.44203,5.66561,0.000643795,0.000643795,0.000643795
64,14969.1,3.11334,4.14035,3.6874,0.35589,0.44246,0.28359,0.16378,4.64643,5.35451,5.70904,0.000627292,0.000627292,0.000627292
65,15205.6,3.07697,4.09521,3.66226,0.37676,0.44444,0.28837,0.16603,4.69479,5.38749,5.73715,0.000610789,0.000610789,0.000610789
66,15440,3.08787,4.06627,3.6473,0.36847,0.45833,0.26178,0.14679,4.51399,5.55622,5.4545,0.000594286,0.000594286,0.000594286
67,15670.4,3.05561,4.01614,3.62379,0.35191,0.40675,0.26598,0.15474,4.60145,5.43879,5.48861,0.000577782,0.000577782,0.000577782
68,15901.8,3.05068,3.98847,3.62273,0.36566,0.48214,0.28499,0.14423,4.71422,5.4799,5.69188,0.000561279,0.000561279,0.000561279
69,16132.3,3.06183,3.9893,3.59855,0.38362,0.46825,0.29029,0.14657,4.64431,5.2805,5.51656,0.000544776,0.000544776,0.000544776
70,16364.2,3.04896,4.04649,3.62796,0.36554,0.45833,0.28191,0.15621,4.581,5.4278,5.62685,0.000528272,0.000528272,0.000528272
71,16597.9,3.01535,4.01849,3.61437,0.3628,0.42063,0.2555,0.14739,4.67124,5.26265,5.73139,0.000511769,0.000511769,0.000511769
72,16831.3,3.02744,3.96008,3.60711,0.38341,0.41468,0.2637,0.14291,4.744,5.61983,5.79894,0.000495266,0.000495266,0.000495266
73,17067,3.03601,3.95633,3.60692,0.37851,0.45635,0.28007,0.156,4.59596,5.39983,5.56452,0.000478762,0.000478762,0.000478762
74,17297.1,3.00651,3.92568,3.57446,0.34976,0.43452,0.27946,0.14856,4.89831,5.42439,5.81904,0.000462259,0.000462259,0.000462259
75,17530.5,3.01169,3.95653,3.57929,0.37648,0.4623,0.29454,0.16192,4.65173,5.43715,5.59633,0.000445756,0.000445756,0.000445756
76,17765.6,2.96376,3.94343,3.54616,0.3482,0.4623,0.27523,0.15054,4.73061,5.20799,5.68484,0.000429253,0.000429253,0.000429253
77,18003.6,2.98923,3.8948,3.5395,0.39453,0.49405,0.29993,0.15206,4.74761,5.27555,5.69215,0.000412749,0.000412749,0.000412749
78,18235.9,2.98162,3.89652,3.54774,0.37796,0.47619,0.28819,0.15099,4.72705,5.28074,5.75494,0.000396246,0.000396246,0.000396246
79,18468.8,2.98556,3.90166,3.55415,0.38157,0.4623,0.28175,0.15076,4.73355,5.53325,5.67065,0.000379743,0.000379743,0.000379743
80,18706.7,2.92059,3.82985,3.50995,0.40197,0.45635,0.30006,0.1576,4.66508,5.36892,5.66813,0.000363239,0.000363239,0.000363239
81,18949.1,2.92619,3.86209,3.51309,0.3807,0.50397,0.30826,0.16769,4.64523,5.28456,5.59547,0.000346736,0.000346736,0.000346736
82,19186.7,2.89756,3.85634,3.48593,0.37519,0.48491,0.28369,0.14888,4.80073,5.23113,5.89466,0.000330233,0.000330233,0.000330233
83,19422.2,2.92028,3.79673,3.52392,0.40759,0.50237,0.31125,0.16066,4.73637,5.32258,5.67997,0.000313729,0.000313729,0.000313729
84,19661.1,2.8749,3.75934,3.47674,0.37741,0.45437,0.29128,0.15752,4.73144,5.51657,5.79749,0.000297226,0.000297226,0.000297226
85,19896.8,2.90952,3.73948,3.48526,0.38092,0.47421,0.28358,0.15739,4.79331,5.29905,5.75402,0.000280723,0.000280723,0.000280723
86,20132.3,2.87454,3.76146,3.47795,0.40086,0.45833,0.30107,0.15682,4.87631,5.30297,5.79187,0.00026422,0.00026422,0.00026422
87,20373,2.89819,3.71736,3.49929,0.40945,0.51587,0.30908,0.15985,4.65828,5.35267,5.6925,0.000247716,0.000247716,0.000247716
88,20612,2.87643,3.71704,3.45524,0.37589,0.45833,0.26738,0.13504,4.79318,5.52182,5.819,0.000231213,0.000231213,0.000231213
89,20852.6,2.84146,3.66326,3.42932,0.38017,0.46825,0.2803,0.15137,4.74723,5.38893,5.78066,0.00021471,0.00021471,0.00021471
90,21091.9,2.88456,3.74062,3.4649,0.37827,0.4881,0.28943,0.15519,4.74507,5.44344,5.65875,0.000198206,0.000198206,0.000198206
91,21329.6,2.8399,3.54572,3.47256,0.40138,0.47817,0.29754,0.15983,4.69013,5.35941,5.6107,0.000181703,0.000181703,0.000181703
92,21570,2.86068,3.49263,3.49316,0.41416,0.49008,0.30423,0.15777,4.73925,5.27185,5.64216,0.0001652,0.0001652,0.0001652
93,21804.6,2.83133,3.46047,3.47412,0.40941,0.48279,0.29737,0.15477,4.76754,5.24365,5.63793,0.000148696,0.000148696,0.000148696
94,22042.2,2.82722,3.45663,3.47616,0.39296,0.4881,0.30056,0.15972,4.73223,5.37996,5.65072,0.000132193,0.000132193,0.000132193
95,22277.8,2.79865,3.40465,3.45064,0.42941,0.48214,0.30301,0.16073,4.73128,5.35637,5.60529,0.00011569,0.00011569,0.00011569
96,22516.7,2.78245,3.38599,3.43095,0.40631,0.47817,0.29975,0.16257,4.71135,5.27557,5.58677,9.91865e-05,9.91865e-05,9.91865e-05
97,22759.1,2.79517,3.38294,3.43061,0.41342,0.48413,0.28807,0.15262,4.76665,5.38607,5.63934,8.26832e-05,8.26832e-05,8.26832e-05
98,22997,2.76541,3.39981,3.4238,0.43056,0.48157,0.30438,0.16102,4.74938,5.17124,5.65836,6.61799e-05,6.61799e-05,6.61799e-05
99,23235.7,2.76201,3.35494,3.41272,0.41796,0.48016,0.29849,0.15779,4.75627,5.24371,5.67544,4.96766e-05,4.96766e-05,4.96766e-05
100,23475.3,2.76257,3.3223,3.4026,0.41274,0.48016,0.29849,0.15935,4.7638,5.28452,5.70703,3.31733e-05,3.31733e-05,3.31733e-05
1,299.449,6.40837,8.99672,7.9103,0.00183,0.5377,0.00145,0.0004,5.9873,8.88624,7.01466,0.000555111,0.000555111,0.000555111
2,585.759,5.55788,7.35859,6.52949,0.00204,0.54762,0.00274,0.00068,5.81037,15.2315,6.41667,0.00109978,0.00109978,0.00109978
3,875.439,5.22372,7.24828,6.12208,0.00149,0.4246,0.00141,0.00037,5.64124,10.6838,6.17222,0.00163345,0.00163345,0.00163345
4,1161.48,5.13893,7.22757,5.97353,0.00202,0.57937,0.00323,0.00082,5.50477,9.14095,6.24347,0.00161749,0.00161749,0.00161749
5,1451.31,4.97991,7.18587,5.81064,0.00207,0.59722,0.0033,0.00071,5.56787,8.91377,6.33533,0.00160099,0.00160099,0.00160099
6,1738.53,4.88582,7.16798,5.72481,0.00222,0.64286,0.0039,0.00098,5.49247,8.37221,6.28148,0.00158448,0.00158448,0.00158448
7,2031.59,4.83851,7.16401,5.64722,0.00243,0.69841,0.00506,0.00135,5.61824,8.19522,6.30029,0.00156798,0.00156798,0.00156798
8,2319.71,4.73882,7.08675,5.52822,0.00291,0.79365,0.0096,0.00246,5.09716,7.91067,5.99929,0.00155148,0.00155148,0.00155148
9,2606.57,4.67271,6.96604,5.40632,0.01546,0.26984,0.01043,0.00286,5.15795,7.85815,6.14511,0.00153497,0.00153497,0.00153497
10,2894.22,4.58622,6.82743,5.31046,0.038,0.21825,0.04275,0.01022,5.02444,7.6374,6.00023,0.00151847,0.00151847,0.00151847
11,3178.86,4.45916,6.72561,5.18545,0.01318,0.37897,0.00992,0.00279,nan,nan,nan,0.00150197,0.00150197,0.00150197
12,3466.86,4.41342,6.61207,5.12165,0.01094,0.45238,0.01222,0.00336,5.24741,7.71828,6.05862,0.00148546,0.00148546,0.00148546
13,3754.19,4.31485,6.58471,5.024,0.21139,0.05754,0.0731,0.02426,4.72275,7.19967,5.59054,0.00146896,0.00146896,0.00146896
14,4042.83,4.20834,6.45598,4.9484,0.31633,0.08333,0.0902,0.02969,4.86827,7.15819,5.80303,0.00145246,0.00145246,0.00145246
15,4330.89,4.19421,6.41216,4.87546,0.02795,0.05754,0.03034,0.01197,4.85045,9.52083,5.83482,0.00143595,0.00143595,0.00143595
16,4620.08,4.13415,6.31038,4.83556,0.18196,0.11508,0.06409,0.02094,4.78344,7.31044,5.68418,0.00141945,0.00141945,0.00141945
17,4907.79,4.12585,6.23502,4.80653,0.28479,0.20779,0.14914,0.06089,4.62814,6.28699,5.52987,0.00140295,0.00140295,0.00140295
18,5199.77,4.06366,6.20473,4.73522,0.29532,0.21825,0.14442,0.063,4.61465,6.19097,5.51147,0.00138644,0.00138644,0.00138644
19,5487.85,4.03961,6.1946,4.70381,0.33611,0.25397,0.19833,0.06832,4.53391,6.09744,5.49441,0.00136994,0.00136994,0.00136994
20,5778.14,3.98685,6.10514,4.67587,0.33456,0.25397,0.20948,0.0945,4.52066,5.85649,5.46987,0.00135344,0.00135344,0.00135344
21,6065.72,3.92216,5.99254,4.6134,0.32822,0.25397,0.22346,0.10902,4.35374,5.83767,5.23785,0.00133693,0.00133693,0.00133693
22,6356.29,3.92222,6.01116,4.60742,0.36739,0.27976,0.24033,0.0875,4.3696,5.54617,5.27154,0.00132043,0.00132043,0.00132043
23,6646.3,3.9146,5.92633,4.57926,0.35736,0.27381,0.21577,0.10113,4.33868,5.6391,5.34132,0.00130393,0.00130393,0.00130393
24,6934.79,3.88834,5.89858,4.53643,0.32668,0.26389,0.21308,0.11103,4.29673,5.71991,5.34698,0.00128742,0.00128742,0.00128742
25,7222.83,3.85599,5.85728,4.52099,0.36764,0.22619,0.21757,0.10525,4.47528,5.9749,5.42355,0.00127092,0.00127092,0.00127092
26,7510.7,3.80684,5.78584,4.48264,0.36106,0.28373,0.22955,0.10412,4.55254,5.53544,5.37118,0.00125442,0.00125442,0.00125442
27,7800.55,3.77765,5.72795,4.4508,0.39912,0.25,0.23268,0.1143,4.66966,5.67783,5.49695,0.00123791,0.00123791,0.00123791
28,8086.72,3.76671,5.64104,4.43735,0.39075,0.23016,0.23154,0.09165,4.53596,5.69778,5.3023,0.00122141,0.00122141,0.00122141
29,8378.68,3.7239,5.59653,4.37919,0.41048,0.26984,0.25195,0.12748,4.26626,5.62433,5.29813,0.00120491,0.00120491,0.00120491
30,8666.44,3.72618,5.60111,4.38381,0.37051,0.29365,0.23418,0.11377,4.27756,5.75698,5.26984,0.0011884,0.0011884,0.0011884
31,8955.44,3.69828,5.52291,4.33495,0.39849,0.22024,0.20448,0.08492,4.48649,5.99104,5.24381,0.0011719,0.0011719,0.0011719
32,9242.33,3.70754,5.53298,4.35553,0.37114,0.25198,0.2081,0.1069,4.29348,5.55815,5.18689,0.0011554,0.0011554,0.0011554
33,9531.01,3.69029,5.51816,4.32996,0.41963,0.26984,0.26092,0.1141,4.39662,5.47242,5.26643,0.00113889,0.00113889,0.00113889
34,9818.56,3.63309,5.40156,4.27928,0.36025,0.31349,0.2448,0.11854,4.30517,5.6706,5.22459,0.00112239,0.00112239,0.00112239
35,10107.8,3.61295,5.37876,4.23744,0.63107,0.20238,0.26816,0.13309,4.36821,5.35646,5.16601,0.00110589,0.00110589,0.00110589
36,10397.8,3.6289,5.35979,4.25177,0.3803,0.29762,0.25228,0.12585,4.48042,5.51648,5.34549,0.00108938,0.00108938,0.00108938
37,10689.6,3.6106,5.32728,4.25026,0.34325,0.29563,0.25652,0.13643,4.26452,5.55918,5.1396,0.00107288,0.00107288,0.00107288
38,10979.1,3.59829,5.30398,4.24222,0.4071,0.28968,0.24546,0.11045,4.45932,5.66863,5.29902,0.00105638,0.00105638,0.00105638
39,11269.8,3.54936,5.23407,4.17111,0.37789,0.29762,0.23872,0.1187,4.6484,5.43199,5.51751,0.00103987,0.00103987,0.00103987
40,11558,3.5437,5.26311,4.17904,0.3796,0.28175,0.22737,0.11901,4.40009,5.50868,5.26886,0.00102337,0.00102337,0.00102337
41,11845.5,3.56001,5.21468,4.17744,0.39847,0.30887,0.24269,0.11644,4.36481,5.43874,5.18279,0.00100687,0.00100687,0.00100687
42,12133.3,3.53848,5.21911,4.17766,0.43094,0.30502,0.23621,0.12017,4.27346,5.47845,5.17081,0.000990365,0.000990365,0.000990365
43,12424.2,3.49383,5.13667,4.13984,0.37916,0.31349,0.21118,0.09595,4.56497,5.95257,5.35454,0.000973861,0.000973861,0.000973861
44,12710.9,3.49179,5.11839,4.1162,0.34897,0.31268,0.24005,0.11657,4.45503,5.36716,5.24372,0.000957358,0.000957358,0.000957358
45,13001.9,3.47217,5.10595,4.10165,0.53087,0.25,0.28167,0.1319,4.55865,5.44908,5.3864,0.000940855,0.000940855,0.000940855
46,13293.5,3.44807,5.07252,4.08531,0.39567,0.29167,0.23473,0.11361,4.4615,5.92065,5.34967,0.000924352,0.000924352,0.000924352
47,13581.8,3.48095,5.11368,4.09321,0.42636,0.27381,0.26065,0.12888,4.53347,5.59696,5.46994,0.000907848,0.000907848,0.000907848
48,13872.1,3.4603,5.05649,4.07773,0.44883,0.28571,0.28655,0.15149,4.58092,5.78858,5.50286,0.000891345,0.000891345,0.000891345
49,14163.7,3.41847,5.02881,4.06505,0.46415,0.27778,0.29246,0.1557,4.41857,5.25284,5.27306,0.000874842,0.000874842,0.000874842
50,14451.4,3.44576,5.03102,4.05161,0.45869,0.26786,0.30326,0.15733,4.70685,5.40226,5.5091,0.000858338,0.000858338,0.000858338
51,14741.8,3.42532,4.94892,4.03896,0.41294,0.29563,0.26819,0.12803,4.61195,5.53442,5.49942,0.000841835,0.000841835,0.000841835
52,15029.5,3.38159,4.90945,4.00721,0.31664,0.44444,0.28838,0.14667,4.47179,5.25373,5.2407,0.000825332,0.000825332,0.000825332
53,15315.6,3.41049,4.95788,4.00767,0.29856,0.38095,0.26913,0.14344,4.38153,5.3646,5.20899,0.000808828,0.000808828,0.000808828
54,15617.3,3.39105,4.92276,3.99791,0.39258,0.27381,0.24126,0.12927,4.68707,5.52509,5.45988,0.000792325,0.000792325,0.000792325
55,15905.4,3.4105,4.91016,4.01408,0.3963,0.25397,0.21258,0.10669,4.77573,5.40809,5.59782,0.000775822,0.000775822,0.000775822
56,16196.8,3.36744,4.88841,3.99243,0.3412,0.40385,0.27486,0.12997,4.68794,5.30209,5.45667,0.000759318,0.000759318,0.000759318
57,16484.4,3.35241,4.80983,3.95402,0.44544,0.29365,0.25356,0.12875,4.597,5.41838,5.43953,0.000742815,0.000742815,0.000742815
58,16774.2,3.38114,4.83463,3.96474,0.3874,0.26587,0.22319,0.12664,4.59748,5.23053,5.37659,0.000726312,0.000726312,0.000726312
59,17063.5,3.36238,4.81625,3.96957,0.28751,0.38095,0.25957,0.13226,4.83413,5.23994,5.6676,0.000709809,0.000709809,0.000709809
60,17353.1,3.2911,4.77844,3.94974,0.46637,0.28571,0.26137,0.12385,4.68677,5.34906,5.40777,0.000693305,0.000693305,0.000693305
61,17640.1,3.28847,4.71131,3.91611,0.41081,0.26587,0.24755,0.11173,4.90379,5.73299,5.7301,0.000676802,0.000676802,0.000676802
62,17930,3.31929,4.75072,3.92794,0.43429,0.28968,0.28473,0.14176,4.54526,5.51636,5.42193,0.000660299,0.000660299,0.000660299
63,18219.2,3.27652,4.68933,3.8885,0.4621,0.26587,0.2501,0.12325,4.67573,5.26819,5.55158,0.000643795,0.000643795,0.000643795
64,18509.5,3.26395,4.72143,3.89452,0.4615,0.29167,0.27721,0.14306,4.65799,5.24064,5.56618,0.000627292,0.000627292,0.000627292
65,18796.3,3.25581,4.70594,3.87129,0.46618,0.24206,0.2185,0.10624,4.73304,5.41096,5.59251,0.000610789,0.000610789,0.000610789
66,19088.3,3.24862,4.65538,3.84139,0.45024,0.28373,0.29366,0.15601,4.66016,5.20115,5.48119,0.000594286,0.000594286,0.000594286
67,19377.6,3.2284,4.61071,3.84684,0.31676,0.333,0.22384,0.1055,4.73214,5.42693,5.59385,0.000577782,0.000577782,0.000577782
68,19669.5,3.23085,4.60597,3.85539,0.27111,0.34722,0.24078,0.10972,4.74141,5.38759,5.56615,0.000561279,0.000561279,0.000561279
69,19961.3,3.24778,4.60221,3.83459,0.45166,0.28175,0.23132,0.11253,4.70765,5.34867,5.54462,0.000544776,0.000544776,0.000544776
70,20249.3,3.23283,4.65367,3.85087,0.47374,0.33333,0.28538,0.13535,4.50237,5.21553,5.38015,0.000528272,0.000528272,0.000528272
71,20537.7,3.19024,4.60876,3.81923,0.35773,0.3631,0.26882,0.1338,4.6566,5.23613,5.4756,0.000511769,0.000511769,0.000511769
72,20833.7,3.20611,4.56653,3.82397,0.42145,0.28175,0.24915,0.13131,4.79418,5.39806,5.56129,0.000495266,0.000495266,0.000495266
73,21119.6,3.20163,4.54698,3.81911,0.34612,0.32341,0.24356,0.12858,4.72711,5.27361,5.62531,0.000478762,0.000478762,0.000478762
74,21406.6,3.18168,4.52545,3.80124,0.39807,0.30556,0.24885,0.11675,4.74154,5.22783,5.54767,0.000462259,0.000462259,0.000462259
75,21694.2,3.17491,4.55953,3.8029,0.4424,0.28571,0.24728,0.11699,4.64317,5.19562,5.55962,0.000445756,0.000445756,0.000445756
76,21982.4,3.1529,4.5287,3.74956,0.45865,0.24802,0.22426,0.12538,4.6072,5.21099,5.53485,0.000429253,0.000429253,0.000429253
77,22272.3,3.17599,4.48988,3.76937,0.4448,0.28175,0.24685,0.12903,4.69367,5.20296,5.53428,0.000412749,0.000412749,0.000412749
78,22561.1,3.16418,4.4795,3.75015,0.46397,0.2996,0.27965,0.14429,4.73563,5.24634,5.53765,0.000396246,0.000396246,0.000396246
79,22847.3,3.15643,4.49822,3.76831,0.38675,0.30556,0.22773,0.11637,4.72284,5.54236,5.628,0.000379743,0.000379743,0.000379743
80,23135.9,3.11606,4.43124,3.74432,0.34389,0.41667,0.26741,0.12605,4.7357,5.21839,5.61269,0.000363239,0.000363239,0.000363239
81,23427.3,3.10471,4.46485,3.72458,0.37357,0.43056,0.27316,0.12731,4.60307,5.11755,5.51187,0.000346736,0.000346736,0.000346736
82,23719.4,3.11603,4.44295,3.72214,0.41891,0.27463,0.22858,0.11277,4.78791,5.27327,5.63865,0.000330233,0.000330233,0.000330233
