epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,58.8534,0.69565,0.5,1,0.69492,0.000554185,0.000554185,0.000554185
2,113.706,0.69533,0.482,1,0.76068,0.00109886,0.00109886,0.00109886
3,167.783,0.69623,0.545,1,0.69067,0.00163254,0.00163254,0.00163254
4,221.996,0.69491,0.597,1,0.68264,0.00161749,0.00161749,0.00161749
5,277.084,0.68977,0.495,1,0.69487,0.00160099,0.00160099,0.00160099
6,331.642,0.69286,0.5,1,0.69317,0.00158448,0.00158448,0.00158448
7,386.109,0.69132,0.623,1,0.95652,0.00156798,0.00156798,0.00156798
8,440.742,0.68417,0.687,1,0.66057,0.00155148,0.00155148,0.00155148
9,496.104,0.6863,0.493,1,0.69279,0.00153497,0.00153497,0.00153497
10,549.962,0.68228,0.555,1,0.67235,0.00151847,0.00151847,0.00151847
11,603.863,0.68051,0.528,1,0.69806,0.00150197,0.00150197,0.00150197
12,656.993,0.66659,0.567,1,0.67256,0.00148546,0.00148546,0.00148546
13,710.712,0.66314,0.753,1,0.5747,0.00146896,0.00146896,0.00146896
14,765.116,0.64563,0.712,1,0.60276,0.00145246,0.00145246,0.00145246
15,819.291,0.62727,0.731,1,0.49638,0.00143595,0.00143595,0.00143595
16,872.753,0.59578,0.713,1,0.52628,0.00141945,0.00141945,0.00141945
17,926.901,0.60046,0.663,1,0.53096,0.00140295,0.00140295,0.00140295
18,980.852,0.59668,0.766,1,0.51781,0.00138644,0.00138644,0.00138644
19,1035.14,0.57961,0.756,1,0.47501,0.00136994,0.00136994,0.00136994
20,1089.25,0.57678,0.705,1,0.49318,0.00135344,0.00135344,0.00135344
21,1143.45,0.56672,0.744,1,0.54454,0.00133693,0.00133693,0.00133693
22,1197.24,0.5614,0.778,1,0.57015,0.00132043,0.00132043,0.00132043
23,1251.16,0.54121,0.731,1,0.49643,0.00130393,0.00130393,0.00130393
24,1305.29,0.53979,0.799,1,0.42871,0.00128742,0.00128742,0.00128742
25,1360.05,0.53637,0.76,1,0.53072,0.00127092,0.00127092,0.00127092
26,1415.1,0.52929,0.792,1,0.47853,0.00125442,0.00125442,0.00125442
27,1469.93,0.51452,0.838,1,0.41508,0.00123791,0.00123791,0.00123791
28,1525.52,0.48848,0.742,1,0.42228,0.00122141,0.00122141,0.00122141
29,1579.61,0.50295,0.804,1,0.44164,0.00120491,0.00120491,0.00120491
30,1633.82,0.49995,0.783,1,0.42601,0.0011884,0.0011884,0.0011884
31,1688.69,0.49031,0.827,1,0.35908,0.0011719,0.0011719,0.0011719
32,1743.36,0.50082,0.817,1,0.37594,0.0011554,0.0011554,0.0011554
33,1797.96,0.44199,0.832,1,0.39724,0.00113889,0.00113889,0.00113889
34,1852.73,0.43204,0.75,1,0.50707,0.00112239,0.00112239,0.00112239
35,1909.22,0.43859,0.856,1,0.39379,0.00110589,0.00110589,0.00110589
36,1963.85,0.41676,0.74,1,0.59621,0.00108938,0.00108938,0.00108938
37,2017.58,0.38647,0.81,1,0.42567,0.00107288,0.00107288,0.00107288
38,2071.29,0.39007,0.778,1,0.61128,0.00105638,0.00105638,0.00105638
39,2125.92,0.37442,0.68,1,0.70807,0.00103987,0.00103987,0.00103987
40,2181.11,0.34512,0.766,1,0.58208,0.00102337,0.00102337,0.00102337
41,2234.65,0.3182,0.669,1,0.67055,0.00100687,0.00100687,0.00100687
42,2288.56,0.29408,0.775,1,0.66968,0.000990365,0.000990365,0.000990365
43,2342.54,0.29601,0.607,1,0.95365,0.000973861,0.000973861,0.000973861
44,2396.22,0.2749,0.55,1,1.18238,0.000957358,0.000957358,0.000957358
45,2450.11,0.26667,0.617,1,1.12867,0.000940855,0.000940855,0.000940855
46,2504.11,0.23486,0.589,1,1.01745,0.000924352,0.000924352,0.000924352
47,2557.9,0.21657,0.598,1,1.32848,0.000907848,0.000907848,0.000907848
48,2611.42,0.20027,0.721,1,0.76742,0.000891345,0.000891345,0.000891345
49,2665.06,0.20365,0.607,1,0.95291,0.000874842,0.000874842,0.000874842
50,2719,0.18068,0.674,1,0.87889,0.000858338,0.000858338,0.000858338
51,2772.77,0.16225,0.707,1,0.87915,0.000841835,0.000841835,0.000841835
52,2826.45,0.18743,0.61,1,1.22917,0.000825332,0.000825332,0.000825332
53,2880.24,0.15958,0.705,1,0.81471,0.000808828,0.000808828,0.000808828
54,2933.69,0.19013,0.648,1,0.85025,0.000792325,0.000792325,0.000792325
